feature,mean_abs_shap
labvalues_basophils_first_m,0.0
labvalues_basophils_std_m,0.0
labvalues_basophils_max_m,0.0
labvalues_basophils_min_m,0.0
labvalues_basophils_median_m,0.0
labvalues_basophils_mean_m,0.0
labvalues_base_excess_coeff_m,0.0
labvalues_white_blood_cells_median_m,0.0
labvalues_base_excess_last_m,0.0
labvalues_base_excess_first_m,0.0
labvalues_base_excess_std_m,0.0
labvalues_base_excess_max_m,0.0
"labvalues_bilirubin,_direct_rate_change_m",0.0
"labvalues_bilirubin,_direct_last_m",0.0
"labvalues_bilirubin,_direct_first_m",0.0
"labvalues_bilirubin,_direct_std_m",0.0
"labvalues_bilirubin,_direct_max_m",0.0
"labvalues_bilirubin,_direct_min_m",0.0
"labvalues_bilirubin,_direct_median_m",0.0
"labvalues_bilirubin,_direct_mean_m",0.0
labvalues_bicarbonate_coeff_m,0.0
labvalues_bicarbonate_rate_change_m,0.0
labvalues_bicarbonate_last_m,0.0
labvalues_bicarbonate_first_m,0.0
labvalues_bicarbonate_std_m,0.0
labvalues_bicarbonate_max_m,0.0
labvalues_bicarbonate_min_m,0.0
labvalues_bicarbonate_median_m,0.0
labvalues_c-reactive_protein_first_m,0.0
labvalues_c-reactive_protein_std_m,0.0
labvalues_c-reactive_protein_max_m,0.0
labvalues_c-reactive_protein_min_m,0.0
labvalues_c-reactive_protein_median_m,0.0
labvalues_c-reactive_protein_mean_m,0.0
"labvalues_bilirubin,_total_coeff_m",0.0
"labvalues_bilirubin,_total_rate_change_m",0.0
"labvalues_bilirubin,_total_last_m",0.0
"labvalues_bilirubin,_total_first_m",0.0
"labvalues_bilirubin,_total_std_m",0.0
"labvalues_bilirubin,_total_max_m",0.0
"labvalues_bilirubin,_total_min_m",0.0
"labvalues_bilirubin,_total_median_m",0.0
"labvalues_bilirubin,_total_mean_m",0.0
"labvalues_bilirubin,_direct_coeff_m",0.0
labvalues_carboxyhemoglobin_max_m,0.0
labvalues_carboxyhemoglobin_min_m,0.0
labvalues_carboxyhemoglobin_median_m,0.0
labvalues_carboxyhemoglobin_mean_m,0.0
"labvalues_calcium,_total_coeff_m",0.0
"labvalues_calcium,_total_rate_change_m",0.0
"labvalues_calcium,_total_last_m",0.0
"labvalues_calcium,_total_first_m",0.0
"labvalues_calcium,_total_std_m",0.0
"labvalues_calcium,_total_max_m",0.0
"labvalues_calcium,_total_min_m",0.0
"labvalues_calcium,_total_median_m",0.0
labvalues_white_blood_cells_mean_m,0.0
labvalues_c-reactive_protein_coeff_m,0.0
labvalues_c-reactive_protein_rate_change_m,0.0
labvalues_c-reactive_protein_last_m,0.0
labvalues_creatine_kinase_(ck)_median_m,0.0
labvalues_pco2_rate_change_m,0.0
labvalues_chloride_coeff_m,0.0
labvalues_chloride_rate_change_m,0.0
labvalues_chloride_last_m,0.0
labvalues_chloride_first_m,0.0
labvalues_chloride_std_m,0.0
labvalues_chloride_max_m,0.0
labvalues_chloride_min_m,0.0
labvalues_chloride_median_m,0.0
labvalues_chloride_mean_m,0.0
labvalues_carboxyhemoglobin_coeff_m,0.0
labvalues_carboxyhemoglobin_rate_change_m,0.0
labvalues_carboxyhemoglobin_last_m,0.0
labvalues_carboxyhemoglobin_first_m,0.0
